cell_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,cell_meta_cluster,cell_meta_cluster_rename
261,0.2884394695173755,0.3384287459872596,0.3465409947675655,0.4422916028735715,0.2533516481124096,0.1528228171879835,0.1238986710321418,0.1525628037706431,0.201789963705232,0.1693586890260595,0.1467034022475951,0.1921056154826184,0.104858557930746,0.3395896083899526,0.3222409282042394,0.3944052518878856,0.4955794108787429,0.0767848443417911,0.4796855960099175,0.505732533704718,0.3235725167508923,0.052580267156886,0.1229932043965852,0.1837502399040233,3,Cancer cell
262,0.2895985505405272,0.3388260458107031,0.3356119895601371,0.4278459104311901,0.2562200736499603,0.1555977683915592,0.1345003638293919,0.164418020144676,0.2110590684020157,0.1869438331708819,0.1532903347168243,0.196210069589223,0.1120228758919963,0.3352420571989118,0.3157214285123821,0.3781282486587612,0.4784510244558824,0.0854006773586207,0.4588043005445928,0.4828902344257355,0.3172934562822938,0.0610499174525602,0.1320323332033711,0.1892691875417506,3,Cancer cell
263,0.2865258007140289,0.3263695337607274,0.3284563090873937,0.4016318838454857,0.2454886321241673,0.1555951557950981,0.144765838117408,0.1584337062726461,0.209996254314521,0.2928420605933609,0.1563610115257515,0.1856693656088131,0.1138424502368618,0.3154079795365193,0.3116787563956657,0.3822839723678602,0.455028534899937,0.0960983327749594,0.4294769034525137,0.4501727873328485,0.3156858625550842,0.0688086364647406,0.1341428237757897,0.2073411601313583,11,Memory CD8 T cell
264,0.2911289620254537,0.3207195248245263,0.3190238937065345,0.3660683458877561,0.2421481766320249,0.1586357879818812,0.1663074924592668,0.1661728086808808,0.2259369787340727,0.3969895369699841,0.1669299381321646,0.1800656893411114,0.1242740532989301,0.293322305638882,0.2960182720858873,0.36337046132774,0.4111964888565503,0.1143367264170161,0.3783501434487791,0.3972566753696684,0.3080343217740752,0.0824898332568444,0.1407776450843821,0.2278277772333179,11,Memory CD8 T cell
265,0.2744991059541022,0.3203915265656439,0.2739812045992963,0.3527941164309002,0.2468785037565576,0.1520476114237738,0.1715801732151685,0.2054973143095502,0.2184713330139461,0.3492844355901067,0.171257918967465,0.2086702373065431,0.122827718438538,0.3078525636743302,0.3055066780394395,0.3314892238638296,0.4393467838078568,0.1237562973769689,0.3840544032690416,0.3909615305162848,0.295760153908955,0.0849596728317268,0.1719965982866012,0.2236042262697379,11,Memory CD8 T cell
266,0.2829398386133602,0.3007832189452551,0.2954507376210553,0.3115914360489701,0.2294603860487589,0.1669108804195054,0.1875105900386865,0.1659901245301787,0.236639469952624,0.5636502992543412,0.1849230806683774,0.1671260116427749,0.138971184202964,0.2573161985462205,0.2768221165316654,0.3508612652265787,0.3455908888050127,0.1660700292904945,0.3094005907016134,0.325266810754766,0.2987441720912709,0.1062654436259818,0.1534325028064606,0.2627956192323502,11,Memory CD8 T cell
267,0.2854263905946321,0.3350578042560294,0.2803325309114103,0.3339204853264026,0.2680442097866647,0.2103603839175948,0.1714608931585878,0.203620576918371,0.2999284860794108,0.3862912673502738,0.2385297544740005,0.1893378080363679,0.1861595965427569,0.2935491453908074,0.2001265461880854,0.2914744586459064,0.2293043441755332,0.1830420305889896,0.2718088937020024,0.30795591891506,0.3049629478030384,0.1254414803869162,0.2088606221393235,0.2666570639274747,11,Memory CD8 T cell
268,0.3088544498827367,0.37343376628775,0.2974280964966609,0.3876064395309281,0.2771374331747041,0.1859996828719554,0.1596391684091659,0.2285022664379431,0.3546480810783252,0.236682668946092,0.2306961171669294,0.1875743204878315,0.1526156499349438,0.3358883229239474,0.1451363704572978,0.2929697400398757,0.1695057897414686,0.1571067181168204,0.2724092945385279,0.3504532361083242,0.3589345145127181,0.1025943153605677,0.2565785324479582,0.3177166781282307,9,Endothelial cell
269,0.3153967583926007,0.3738413299444109,0.3097922261524399,0.3991490137091197,0.2698173158370873,0.1678982229493947,0.1588169368378941,0.2275307406620082,0.3616452898529034,0.2289560188055415,0.2226500910875768,0.1819802294153112,0.1325180222545616,0.3388312042546973,0.1374577487084725,0.3008525593966581,0.1626998753827098,0.1402658375303545,0.2731395729876198,0.3649588112445823,0.3803489215026889,0.0879965522943714,0.2654617627908052,0.3366488262529523,9,Endothelial cell
270,0.3374243094748745,0.3552105888564303,0.3621314500194522,0.364938647514637,0.266231361123865,0.1841395934350972,0.1615865932224579,0.2369318026103032,0.3829153440075299,0.2625255651427436,0.2291611873800829,0.1887984761319161,0.1507766079103229,0.3306413522079465,0.1383678089295587,0.2734746857842353,0.1641396628123211,0.1706790454998774,0.261047883796231,0.3307643030554917,0.3468813376418473,0.0986224018488726,0.2557582068330761,0.2959429201325852,9,Endothelial cell
271,0.319577117153286,0.3666241097282124,0.3261105375404804,0.3914040058033872,0.2709778913702672,0.1640114770776369,0.1692290104048257,0.2164725189614841,0.3195317076384999,0.2426515194790283,0.2011293786593275,0.1894833629221871,0.1347130638226819,0.3285973723425456,0.1980994981810775,0.3054247699800356,0.2688476081876276,0.1222024027467741,0.3167059712018633,0.3803109479530219,0.345254725040309,0.0810502529071875,0.208300263557961,0.2792987297714276,9,Endothelial cell
272,0.2516934541572981,0.3155292719015183,0.2578407912540583,0.4808619899966114,0.2747410715832966,0.2030823078932073,0.1450496921519488,0.2051831697013823,0.3551800750494892,0.3040017206807884,0.3418153137676541,0.1996678160688541,0.177178325091301,0.3111061331374236,0.1758077831140534,0.2302576735884627,0.1674797852394114,0.1439468223676449,0.2571278991473678,0.3256998856997674,0.4179574203867903,0.1262303987409239,0.263577006920667,0.2491831297937099,10,Neutrophil
273,0.2464904298513544,0.3070398251163074,0.2827590609987784,0.5861541488389035,0.2580007063773477,0.1980679225665708,0.1461864187915514,0.1868418870557912,0.4270129320041354,0.3950086110972606,0.4334241010597372,0.1822870850478023,0.1786916980507129,0.2627741863911049,0.1721637503180276,0.2008361914713939,0.1577157947137933,0.1464134613072726,0.2195253412876552,0.3185979231301769,0.4348404906215077,0.082588822060694,0.1873321705095407,0.2335146842164434,10,Neutrophil
274,0.2838771242399734,0.3502376319291728,0.2583530786194589,0.4624053667578274,0.308477867972153,0.2523107044191221,0.1545351320460699,0.1911612899536807,0.32858964548148,0.3035753067616616,0.3046486821929371,0.204408968263651,0.217500375365555,0.2710615212136182,0.2315785411005473,0.2503601279005923,0.2626372915364015,0.1427811703208524,0.2831248691750331,0.3543214109582775,0.3071054551042849,0.1033130760893938,0.1598995861498178,0.1970158425557849,10,Neutrophil
275,0.354799631422351,0.416000472879896,0.2287332324756201,0.3836120421512436,0.3581237907894899,0.3205691380736811,0.1474840111605565,0.1830866934524456,0.2238036833593022,0.2585396654857396,0.1833021822186269,0.2303263603630229,0.2471880192769046,0.2529312442548355,0.2951239915848431,0.3041048369862303,0.4202885799125455,0.1073905403751795,0.3452473357818889,0.372149177424435,0.1757362427767903,0.1168838317922143,0.1062126085541038,0.1353513286464198,19,Monocyte
276,0.3044974986348011,0.3815942177465184,0.2446628459207797,0.3519882556756852,0.3322901205758203,0.2972922279947281,0.158910100053387,0.2146745471148528,0.2876823547937849,0.2412780240183228,0.2859398636084266,0.231046255953446,0.2726112219145539,0.2873590175498905,0.2123340896988405,0.2580701248765822,0.2615956928074049,0.1998937586674864,0.2824617508147263,0.3328923023462578,0.2416626098354212,0.1185342475196734,0.183565633034358,0.1912056044566496,19,Monocyte
277,0.2527276570759354,0.3596129173493884,0.2555743755554493,0.3327752218953603,0.3072019785766714,0.2757783707721071,0.1544626516087172,0.2314395431506364,0.325222360418276,0.239033256140204,0.3467344816050864,0.2331846957448251,0.2679375037249893,0.3067115461176553,0.1661392673328583,0.2275814352101345,0.1998456319732041,0.2835669954419799,0.2515563228230174,0.3086240035054726,0.2859617574481977,0.1221086683706954,0.2373672361217496,0.224561075039912,8,Macrophage
278,0.2816631889906881,0.3487567423993385,0.304097750129938,0.3263312003579851,0.2909313543701819,0.2528360365486248,0.1567826292990128,0.2365835671245607,0.3490827190269058,0.2590154340218922,0.3033198020133122,0.2202628670767764,0.2326696387828278,0.3100373843656528,0.1678337394256565,0.2307161925249543,0.2100125587165292,0.2809550363529542,0.257372288500055,0.3014633572313416,0.2854976148715509,0.1203600009593916,0.236108869865583,0.2284613769958074,8,Macrophage
279,0.3005246028687204,0.3560417873067943,0.3229179653247874,0.326300328477168,0.297861551690927,0.2603350494783736,0.1586759442639092,0.2425682404850309,0.3722175695971125,0.2748836133559267,0.2805280992734923,0.2106381361846384,0.2289961375529897,0.3095311448272537,0.162884959239711,0.2342282483438253,0.1991353009550917,0.2752317535166418,0.2509295849059528,0.2925652759404131,0.2686255702858521,0.1095475335101628,0.2195608667575778,0.2303437032456264,14,CD8 T cell
280,0.2943545105934006,0.3493587396977173,0.3201428449185124,0.3258184030767555,0.2872213269473511,0.2459375213174228,0.1586725843977403,0.238366025009335,0.3562242545734994,0.2680056185793187,0.2673996858502602,0.2113115088559569,0.2137971903996378,0.3065470524368031,0.1881679663143343,0.2397966266586653,0.2476992249414801,0.2950431274382896,0.2724997923033285,0.3056231344450447,0.2655060056153955,0.105465982060246,0.2103388190011331,0.2209356989510261,14,CD8 T cell
281,0.3006035676811622,0.3441117490877848,0.3535705545591659,0.4288543016552854,0.2583456721473457,0.1521941789422339,0.1408182274495805,0.1618336612792316,0.219493835482625,0.1975909474712566,0.1514269224329628,0.1918656899612826,0.1107050989755169,0.3313385663132369,0.3109314845358945,0.3737948260138871,0.473413787501785,0.0780103033939659,0.4518143166953224,0.4799881471349284,0.3197841300268406,0.0551131969188848,0.1202829235624728,0.1901199913764914,3,Cancer cell
282,0.295833944484135,0.344619575238782,0.3258678945316737,0.4129113363965354,0.2643619814083726,0.1654161509254127,0.146976587844979,0.1791037797335778,0.2330343858507799,0.2008591723919484,0.1668893867259479,0.1992912912364001,0.1269011795163825,0.3302929542750505,0.296004076624772,0.3549861318804296,0.4347511572354299,0.1003387638966652,0.4236946829133691,0.4510849153995663,0.3107268482551924,0.072509200909943,0.1451957753800946,0.1985840622046308,3,Cancer cell
283,0.2989556134365171,0.3345583854968665,0.3377270743720313,0.3955333257747326,0.2521043851623877,0.1557594900646415,0.15682701862987,0.1668262259607083,0.2278666846802859,0.3015870881649264,0.1608509695672317,0.186586435302453,0.119558562471965,0.3112652647440634,0.2995182452208403,0.3623478409820742,0.4361101703067823,0.095899601704043,0.4082735577160906,0.4323078014678139,0.3133560538036505,0.0705565892198482,0.1311131277530048,0.2102268609871707,11,Memory CD8 T cell
284,0.3062297284639171,0.3326862029102584,0.3216097322867771,0.350189339716475,0.2511725217268926,0.1657423750445769,0.1826524674212163,0.1831490014363462,0.2569966052239508,0.410784618590011,0.179887215173065,0.1815886144087274,0.1398345301966937,0.2859503056642219,0.2734203538443013,0.3320333794707735,0.368849832973879,0.1265676293257608,0.3387343213988298,0.3616585975943664,0.3006143059127555,0.0931463946250554,0.1450394515181534,0.2349117710209274,11,Memory CD8 T cell
285,0.2918657597657206,0.3184517693264206,0.297262452115007,0.3289166982389428,0.2433721341328157,0.1742675417649686,0.1835141927610771,0.1810975351105489,0.2541075613272966,0.4732417224241464,0.1909675427246636,0.1778823075844652,0.1487239564583372,0.2740721318737238,0.2665326559893139,0.3324724687803211,0.3390226796347498,0.149482750049018,0.3155004007256466,0.3342489029218516,0.2972029245614447,0.1084951044449794,0.1613700923166877,0.2509659502400301,11,Memory CD8 T cell
286,0.2942167777635098,0.3299642555253244,0.3075094224498766,0.340740834856527,0.2654080102395663,0.2010969666321327,0.1791881691044767,0.1889690247467226,0.2709601703003503,0.3746001079423682,0.2103397834526918,0.1861632238514085,0.1854178191049913,0.283286122876941,0.2591545454487254,0.3052483469010082,0.3464082881719058,0.138427558737593,0.3198617054829525,0.3405705815107707,0.2872408453953337,0.1265507163813757,0.1600169668934767,0.2322371228193311,11,Memory CD8 T cell
287,0.2690412386668062,0.3040269873837585,0.2802320377050519,0.3334434923096818,0.2419733906211013,0.1631711005320913,0.1628323266900818,0.1713042271806032,0.2358136027606078,0.3354439415983177,0.1688302199935064,0.2013738183397833,0.1451965010713754,0.2993835776871995,0.287752523602503,0.2937956310253347,0.3955234818782656,0.1580090355583794,0.3607342204203282,0.3551192628942022,0.3091955287718664,0.2248628763873675,0.1845356675208178,0.2513062681507685,2,Fibroblast
288,0.27964207911987,0.3311665689919576,0.2817069870132466,0.3640254608198492,0.2603670770469207,0.167425007592694,0.1508939952480022,0.1956216163868462,0.2784552406767698,0.213542557437065,0.1856147542521907,0.2095338093470613,0.146571486322565,0.3326619930126172,0.2337187812823051,0.2716440742498492,0.32288616086611,0.1447551624607218,0.347350594830269,0.3658086087309807,0.3394855336585728,0.2212347136963616,0.2311084775085038,0.2723851469048843,2,Fibroblast
289,0.2932775074520837,0.3408928250536583,0.3009014718588979,0.3777710660682048,0.2590950130438594,0.1562337049078483,0.1556079069917667,0.1976514767536298,0.2928476833040709,0.214792002118306,0.182209466257584,0.2012670208730625,0.132960764280733,0.3322534135472215,0.2232128661881654,0.2829305062053461,0.3119615721245343,0.1308285010526448,0.3418049283434958,0.377697663910039,0.3492996066262454,0.1852539966192558,0.2228470797629276,0.2839365187461498,2,Fibroblast
290,0.2911245182945405,0.344486388077965,0.2919760665526346,0.3739994880876442,0.2671981255629422,0.1732779560395108,0.1562893115507052,0.209717168379284,0.2974086010271615,0.2181762567744997,0.1998804515817947,0.2030589279553396,0.1471670781845334,0.3346165994642066,0.2110223320995157,0.2850870784078844,0.2837134540200048,0.1429002866693082,0.329334750003994,0.3671164978712194,0.3430102422326833,0.1627433063166058,0.2348347946149436,0.277324249217888,2,Fibroblast
291,0.3066909789419116,0.3592666070079943,0.3104884036333855,0.369251472520323,0.2835175590404744,0.2048795029565363,0.168979984744105,0.2160977822637586,0.3183424288722367,0.2389037059727156,0.2262698270425226,0.1926551273560111,0.1869914023922776,0.3164552935034544,0.2024463244283067,0.2844051089479058,0.2674363539216735,0.1379207881353086,0.3036356202417821,0.3524061327591767,0.3152620061210001,0.1214976763202472,0.2064631265484094,0.260072011660871,9,Endothelial cell
292,0.2549764280390015,0.342674805102349,0.2657591925308664,0.439529794576298,0.2924792488624187,0.2478833823013089,0.1518145927217131,0.2152341056430654,0.3756663950858379,0.3084015308214434,0.3779288455898199,0.2094454531109793,0.2314716583475245,0.2928877925266075,0.1574173671435522,0.2173422749894749,0.1575831551654404,0.2173574328811192,0.2306824722658932,0.306384963151298,0.3478629783358082,0.1080890455381134,0.2197213596565253,0.2345802818992846,10,Neutrophil
293,0.2637937305071833,0.32508562261736,0.2874101445344592,0.4995003421732982,0.2710002222373585,0.2080219095857332,0.1539140551689482,0.1964867741531697,0.3812269925029418,0.3427847035802401,0.3577617592485266,0.1909932367681197,0.1876291652197836,0.2813967453244628,0.1890803309109716,0.2291480072815188,0.2038001630490062,0.1629864602161486,0.2534663839285331,0.3292165502602885,0.3770401010960089,0.0975574665135359,0.1876016468703952,0.2315520959513906,10,Neutrophil
294,0.2781390860740906,0.3346316986792718,0.2751744176788355,0.4419027433651779,0.2888687316195485,0.2235962195343104,0.1644683831868774,0.1978854159635285,0.3217490889245123,0.2863765582971213,0.2795645752302067,0.2023340404045247,0.2073478199709706,0.2904867927366474,0.2181107799200541,0.2562156339835776,0.2550442737975372,0.1466668006548806,0.2892004537476897,0.3364275587459238,0.3086906317714975,0.1084044332064226,0.1715827518529939,0.2103203760678093,10,Neutrophil
295,0.3351138101075873,0.3969905081906759,0.2441467827437206,0.3896073388723577,0.3392179051743412,0.2884709268153018,0.1551087530009265,0.1915766902404302,0.2454759599493936,0.2502775619470972,0.1950312195169112,0.2280390152486112,0.238256289991135,0.2736553346931936,0.2751070915672508,0.2989911392054898,0.3737643338164194,0.1286693905740218,0.3383092696424126,0.3660010294713853,0.2057587288063232,0.1127700728657642,0.1273235754034826,0.1600196928492161,19,Monocyte
